Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Acceleration X,Acceleration Y,Acceleration Y,Velocity X,Velocity Y,Velocity Z,Displacement X,DIsplacement Y,Displacement Z
-4971,790,-11621,-2062,512,-14491,-26.91,-8.73,-33.07,-45.53,-14.85,-123.69,-38.93,-12.84,-216.4
-4969,790,-11635,-2060,513,-14505,-26.93,-8.74,-33.09,-45.53,-14.85,-123.69,-38.93,-12.84,-216.4
-4973,808,-11635,-2064,530,-14505,-26.95,-8.7,-33.08,-45.53,-14.85,-123.69,-38.93,-12.84,-216.4
-4978,832,-11634,-2069,554,-14504,-26.98,-8.65,-33.07,-45.53,-14.85,-123.69,-38.93,-12.84,-216.4
-4983,823,-11643,-2074,544,-14513,-26.99,-8.68,-33.07,-45.53,-14.85,-123.69,-38.93,-12.84,-216.4
-4984,765,-11634,-2075,487,-14504,-26.92,-8.8,-33.07,-45.53,-14.85,-123.69,-38.93,-12.84,-216.4
-4968,753,-11621,-2059,476,-14491,-26.87,-8.81,-33.08,-46.07,-15.03,-124.34,-39.84,-13.13,-218.87
-4966,834,-11631,-2057,556,-14501,-26.96,-8.64,-33.08,-46.07,-15.03,-124.34,-39.84,-13.13,-218.87
-4973,884,-11642,-2064,605,-14512,-27.03,-8.54,-33.08,-46.07,-15.03,-124.34,-39.84,-13.13,-218.87
-4985,815,-11629,-2076,536,-14499,-26.97,-8.69,-33.05,-46.07,-15.03,-124.34,-39.84,-13.13,-218.87
-4977,748,-11622,-2068,470,-14492,-26.88,-8.83,-33.06,-46.07,-15.03,-124.34,-39.84,-13.13,-218.87
-4978,786,-11636,-2069,508,-14506,-26.94,-8.76,-33.08,-46.07,-15.03,-124.34,-39.84,-13.13,-218.87
-4971,830,-11643,-2062,552,-14513,-26.98,-8.66,-33.09,-46.07,-15.03,-124.34,-39.84,-13.13,-218.87
-4965,818,-11637,-2056,539,-14507,-26.95,-8.67,-33.1,-46.07,-15.03,-124.34,-39.84,-13.13,-218.87
-4969,802,-11628,-2060,523,-14498,-26.93,-8.71,-33.08,-46.61,-15.2,-125.01,-40.78,-13.44,-221.37
-4973,796,-11631,-2064,517,-14501,-26.93,-8.73,-33.08,-46.61,-15.2,-125.01,-40.78,-13.44,-221.37
-4976,783,-11633,-2067,505,-14503,-26.93,-8.76,-33.08,-46.61,-15.2,-125.01,-40.78,-13.44,-221.37
-4973,767,-11626,-2064,489,-14496,-26.9,-8.79,-33.08,-46.61,-15.2,-125.01,-40.78,-13.44,-221.37
-4978,818,-11634,-2069,540,-14504,-26.97,-8.68,-33.07,-46.61,-15.2,-125.01,-40.78,-13.44,-221.37
-4977,856,-11650,-2068,577,-14520,-27.03,-8.61,-33.09,-46.61,-15.2,-125.01,-40.78,-13.44,-221.37
-4976,833,-11637,-2067,554,-14507,-26.98,-8.65,-33.08,-46.61,-15.2,-125.01,-40.78,-13.44,-221.37
-4975,780,-11634,-2066,502,-14504,-26.92,-8.77,-33.08,-46.61,-15.2,-125.01,-40.78,-13.44,-221.37
-4973,777,-11624,-2064,499,-14494,-26.91,-8.76,-33.07,-47.15,-15.38,-125.67,-41.72,-13.75,-223.89
-4973,800,-11638,-2064,522,-14508,-26.95,-8.72,-33.08,-47.15,-15.38,-125.67,-41.72,-13.75,-223.89
-4969,821,-11638,-2060,543,-14508,-26.96,-8.67,-33.09,-47.15,-15.38,-125.67,-41.72,-13.75,-223.89
-4977,824,-11642,-2068,546,-14512,-26.98,-8.68,-33.08,-47.15,-15.38,-125.67,-41.72,-13.75,-223.89
-4977,824,-11644,-2068,545,-14514,-26.98,-8.67,-33.09,-47.15,-15.38,-125.67,-41.72,-13.75,-223.89
-4978,794,-11634,-2069,516,-14504,-26.94,-8.74,-33.07,-47.15,-15.38,-125.67,-41.72,-13.75,-223.89
-4974,779,-11638,-2065,501,-14508,-26.93,-8.77,-33.09,-47.15,-15.38,-125.67,-41.72,-13.75,-223.89
-4971,805,-11639,-2062,527,-14509,-26.95,-8.71,-33.09,-47.15,-15.38,-125.67,-41.72,-13.75,-223.89
-4983,836,-11649,-2074,557,-14519,-27.01,-8.66,-33.08,-47.69,-15.55,-126.33,-42.68,-14.06,-226.42
-4987,827,-11645,-2078,548,-14515,-27.01,-8.68,-33.07,-47.69,-15.55,-126.33,-42.68,-14.06,-226.42
-4979,797,-11638,-2070,519,-14507,-26.96,-8.73,-33.07,-47.69,-15.55,-126.33,-42.68,-14.06,-226.42
-4971,803,-11640,-2062,525,-14509,-26.95,-8.72,-33.09,-47.69,-15.55,-126.33,-42.68,-14.06,-226.42
-4973,823,-11640,-2064,544,-14510,-26.98,-8.67,-33.08,-47.69,-15.55,-126.33,-42.68,-14.06,-226.42
-4968,813,-11634,-2059,534,-14504,-26.95,-8.69,-33.08,-47.69,-15.55,-126.33,-42.68,-14.06,-226.42
-4970,810,-11636,-2061,531,-14506,-26.95,-8.7,-33.08,-47.69,-15.55,-126.33,-42.68,-14.06,-226.42
-4975,805,-11645,-2066,526,-14515,-26.97,-8.72,-33.09,-47.69,-15.55,-126.33,-42.68,-14.06,-226.42
-4984,801,-11638,-2075,522,-14508,-26.97,-8.73,-33.07,-48.23,-15.72,-126.99,-43.64,-14.37,-228.96
-4975,799,-11626,-2066,520,-14496,-26.93,-8.72,-33.06,-48.23,-15.72,-126.99,-43.64,-14.37,-228.96
-4972,814,-11630,-2063,535,-14500,-26.95,-8.69,-33.07,-48.23,-15.72,-126.99,-43.64,-14.37,-228.96
-4969,821,-11648,-2060,542,-14518,-26.98,-8.68,-33.1,-48.23,-15.72,-126.99,-43.64,-14.37,-228.96
-4978,813,-11649,-2069,534,-14519,-26.99,-8.7,-33.09,-48.23,-15.72,-126.99,-43.64,-14.37,-228.96
-4976,792,-11639,-2067,513,-14509,-26.95,-8.74,-33.08,-48.23,-15.72,-126.99,-43.64,-14.37,-228.96
-4979,794,-11633,-2070,516,-14502,-26.94,-8.74,-33.07,-48.23,-15.72,-126.99,-43.64,-14.37,-228.96
-4980,819,-11631,-2071,540,-14501,-26.97,-8.68,-33.06,-48.23,-15.72,-126.99,-43.64,-14.37,-228.96
-4971,825,-11633,-2062,546,-14503,-26.96,-8.66,-33.08,-48.77,-15.9,-127.66,-44.62,-14.69,-231.52
-4969,812,-11633,-2060,533,-14503,-26.94,-8.69,-33.08,-48.77,-15.9,-127.66,-44.62,-14.69,-231.52
-4973,803,-11633,-2064,524,-14503,-26.94,-8.71,-33.08,-48.77,-15.9,-127.66,-44.62,-14.69,-231.52
-4975,796,-11636,-2066,517,-14506,-26.94,-8.73,-33.08,-48.77,-15.9,-127.66,-44.62,-14.69,-231.52
-4972,794,-11637,-2063,515,-14507,-26.94,-8.73,-33.09,-48.77,-15.9,-127.66,-44.62,-14.69,-231.52
-4978,818,-11630,-2069,539,-14500,-26.96,-8.68,-33.06,-48.77,-15.9,-127.66,-44.62,-14.69,-231.52
-4975,819,-11640,-2066,540,-14510,-26.97,-8.68,-33.08,-48.77,-15.9,-127.66,-44.62,-14.69,-231.52
-4983,799,-11640,-2074,520,-14510,-26.97,-8.73,-33.07,-48.77,-15.9,-127.66,-44.62,-14.69,-231.52
-4978,787,-11637,-2069,509,-14507,-26.94,-8.76,-33.08,-49.31,-16.07,-128.32,-45.61,-15.01,-234.09
-4982,795,-11642,-2073,517,-14512,-26.96,-8.74,-33.08,-49.31,-16.07,-128.32,-45.61,-15.01,-234.09
-4978,811,-11641,-2069,532,-14511,-26.97,-8.7,-33.08,-49.31,-16.07,-128.32,-45.61,-15.01,-234.09
-4972,811,-11634,-2063,532,-14504,-26.95,-8.69,-33.08,-49.31,-16.07,-128.32,-45.61,-15.01,-234.09
-4969,807,-11638,-2060,528,-14508,-26.95,-8.7,-33.09,-49.31,-16.07,-128.32,-45.61,-15.01,-234.09
-4967,798,-11634,-2058,520,-14504,-26.93,-8.72,-33.09,-49.31,-16.07,-128.32,-45.61,-15.01,-234.09
-4972,797,-11635,-2064,519,-14505,-26.94,-8.73,-33.08,-49.31,-16.07,-128.32,-45.61,-15.01,-234.09
-4965,804,-11637,-2056,526,-14507,-26.94,-8.71,-33.1,-49.31,-16.07,-128.32,-45.61,-15.01,-234.09
-4966,816,-11638,-2057,538,-14508,-26.95,-8.68,-33.1,-49.85,-16.25,-128.98,-46.6,-15.34,-236.67
-4974,812,-11650,-2066,533,-14520,-26.98,-8.71,-33.1,-49.85,-16.25,-128.98,-46.6,-15.34,-236.67
-4983,791,-11646,-2074,513,-14516,-26.97,-8.76,-33.08,-49.85,-16.25,-128.98,-46.6,-15.34,-236.67
-4983,769,-11635,-2075,491,-14505,-26.92,-8.8,-33.07,-49.85,-16.25,-128.98,-46.6,-15.34,-236.67
-4977,793,-11631,-2069,515,-14501,-26.93,-8.74,-33.07,-49.85,-16.25,-128.98,-46.6,-15.34,-236.67
-4970,823,-11625,-2062,545,-14495,-26.94,-8.66,-33.07,-49.85,-16.25,-128.98,-46.6,-15.34,-236.67
-4968,824,-11624,-2060,546,-14494,-26.94,-8.66,-33.07,-49.85,-16.25,-128.98,-46.6,-15.34,-236.67
-4975,802,-11630,-2066,524,-14500,-26.94,-8.72,-33.08,-49.85,-16.25,-128.98,-46.6,-15.34,-236.67
-4982,789,-11642,-2074,511,-14512,-26.96,-8.76,-33.08,-50.39,-16.42,-129.64,-47.61,-15.67,-239.26
-4982,798,-11636,-2074,520,-14506,-26.95,-8.74,-33.07,-50.39,-16.42,-129.64,-47.61,-15.67,-239.26
-4969,813,-11636,-2060,535,-14506,-26.95,-8.69,-33.09,-50.39,-16.42,-129.64,-47.61,-15.67,-239.26
-4964,822,-11627,-2055,544,-14497,-26.94,-8.66,-33.09,-50.39,-16.42,-129.64,-47.61,-15.67,-239.26
-4966,824,-11630,-2057,546,-14500,-26.95,-8.66,-33.09,-50.39,-16.42,-129.64,-47.61,-15.67,-239.26
-4968,812,-11640,-2059,534,-14510,-26.95,-8.7,-33.1,-50.39,-16.42,-129.64,-47.61,-15.67,-239.26
-4971,802,-11631,-2062,524,-14501,-26.93,-8.72,-33.08,-50.39,-16.42,-129.64,-47.61,-15.67,-239.26
-4981,798,-11637,-2072,520,-14507,-26.95,-8.73,-33.08,-50.39,-16.42,-129.64,-47.61,-15.67,-239.26
-4967,800,-11635,-2058,522,-14505,-26.93,-8.72,-33.1,-50.93,-16.6,-130.31,-48.63,-16,-241.87
-4956,806,-11627,-2048,528,-14498,-26.91,-8.69,-33.1,-50.93,-16.6,-130.31,-48.63,-16,-241.87
-4963,809,-11626,-2055,530,-14497,-26.92,-8.69,-33.09,-50.93,-16.6,-130.31,-48.63,-16,-241.87
-4970,807,-11635,-2062,528,-14506,-26.94,-8.71,-33.09,-50.93,-16.6,-130.31,-48.63,-16,-241.87
-4974,797,-11635,-2066,519,-14506,-26.94,-8.73,-33.09,-50.93,-16.6,-130.31,-48.63,-16,-241.87
-4975,797,-11634,-2067,519,-14505,-26.94,-8.73,-33.08,-50.93,-16.6,-130.31,-48.63,-16,-241.87
-4977,803,-11638,-2069,525,-14509,-26.95,-8.72,-33.09,-50.93,-16.6,-130.31,-48.63,-16,-241.87
-4967,812,-11641,-2059,534,-14512,-26.95,-8.7,-33.11,-50.93,-16.6,-130.31,-48.63,-16,-241.87
-4963,801,-11637,-2055,523,-14508,-26.93,-8.72,-33.11,-51.47,-16.77,-130.97,-49.66,-16.33,-244.49
-4972,802,-11634,-2064,524,-14505,-26.94,-8.72,-33.09,-51.47,-16.77,-130.97,-49.66,-16.33,-244.49
-4970,811,-11640,-2062,533,-14511,-26.95,-8.7,-33.1,-51.47,-16.77,-130.97,-49.66,-16.33,-244.49
-4970,817,-11641,-2062,539,-14512,-26.96,-8.69,-33.1,-51.47,-16.77,-130.97,-49.66,-16.33,-244.49
-4978,811,-11635,-2070,533,-14506,-26.96,-8.71,-33.08,-51.47,-16.77,-130.97,-49.66,-16.33,-244.49
-4980,810,-11641,-2072,532,-14512,-26.97,-8.71,-33.09,-51.47,-16.77,-130.97,-49.66,-16.33,-244.49
-4966,805,-11628,-2058,527,-14499,-26.92,-8.7,-33.09,-51.47,-16.77,-130.97,-49.66,-16.33,-244.49
-4966,805,-11636,-2058,527,-14507,-26.94,-8.71,-33.1,-51.47,-16.77,-130.97,-49.66,-16.33,-244.49
-4970,804,-11631,-2062,526,-14502,-26.93,-8.71,-33.09,-52,-16.94,-131.62,-50.7,-16.67,-247.11
-4973,809,-11632,-2065,530,-14503,-26.94,-8.7,-33.08,-52,-16.94,-131.62,-50.7,-16.67,-247.11
-4969,802,-11639,-2061,524,-14510,-26.94,-8.72,-33.1,-52,-16.94,-131.62,-50.7,-16.67,-247.11
-4965,801,-11634,-2057,523,-14505,-26.92,-8.71,-33.1,-52,-16.94,-131.62,-50.7,-16.67,-247.11
-4968,802,-11641,-2060,524,-14512,-26.94,-8.72,-33.11,-52,-16.94,-131.62,-50.7,-16.67,-247.11
-4972,807,-11636,-2064,529,-14507,-26.95,-8.71,-33.09,-52,-16.94,-131.62,-50.7,-16.67,-247.11
-4968,815,-11629,-2060,536,-14500,-26.94,-8.68,-33.09,-52,-16.94,-131.62,-50.7,-16.67,-247.11
-4975,809,-11634,-2067,530,-14505,-26.95,-8.7,-33.08,-52,-16.94,-131.62,-50.7,-16.67,-247.11
-4981,810,-11634,-2073,531,-14505,-26.96,-8.71,-33.07,-52.54,-17.12,-132.29,-51.75,-17.01,-249.76
-4974,804,-11636,-2066,526,-14507,-26.95,-8.72,-33.09,-52.54,-17.12,-132.29,-51.75,-17.01,-249.76
-4966,804,-11629,-2058,525,-14500,-26.92,-8.71,-33.09,-52.54,-17.12,-132.29,-51.75,-17.01,-249.76
-4968,810,-11618,-2060,531,-14489,-26.91,-8.69,-33.07,-52.54,-17.12,-132.29,-51.75,-17.01,-249.76
-4964,809,-11621,-2056,530,-14492,-26.91,-8.69,-33.08,-52.54,-17.12,-132.29,-51.75,-17.01,-249.76
-4968,804,-11629,-2060,525,-14500,-26.92,-8.71,-33.09,-52.54,-17.12,-132.29,-51.75,-17.01,-249.76
-4972,806,-11635,-2064,527,-14506,-26.94,-8.71,-33.09,-52.54,-17.12,-132.29,-51.75,-17.01,-249.76
-4980,800,-11631,-2072,521,-14502,-26.94,-8.73,-33.08,-52.54,-17.12,-132.29,-51.75,-17.01,-249.76
-4978,804,-11630,-2070,525,-14501,-26.94,-8.71,-33.08,-53.08,-17.29,-132.95,-52.81,-17.36,-252.42
-4969,810,-11631,-2061,531,-14502,-26.93,-8.69,-33.09,-53.08,-17.29,-132.95,-52.81,-17.36,-252.42
-4969,804,-11626,-2061,525,-14497,-26.92,-8.71,-33.08,-53.08,-17.29,-132.95,-52.81,-17.36,-252.42
-4976,800,-11624,-2068,521,-14495,-26.92,-8.72,-33.07,-53.08,-17.29,-132.95,-52.81,-17.36,-252.42
-4980,799,-11623,-2072,520,-14494,-26.93,-8.72,-33.06,-53.08,-17.29,-132.95,-52.81,-17.36,-252.42
-4972,804,-11632,-2064,525,-14503,-26.93,-8.71,-33.09,-53.08,-17.29,-132.95,-52.81,-17.36,-252.42
-4975,813,-11633,-2067,534,-14504,-26.95,-8.69,-33.08,-53.08,-17.29,-132.95,-52.81,-17.36,-252.42
-4970,813,-11637,-2062,534,-14508,-26.95,-8.69,-33.1,-53.08,-17.29,-132.95,-52.81,-17.36,-252.42
-4972,811,-11636,-2064,532,-14507,-26.95,-8.7,-33.09,-53.62,-17.47,-133.61,-53.88,-17.71,-255.09
-4971,806,-11632,-2063,527,-14503,-26.93,-8.71,-33.09,-53.62,-17.47,-133.61,-53.88,-17.71,-255.09
-4974,802,-11637,-2066,523,-14508,-26.94,-8.72,-33.09,-53.62,-17.47,-133.61,-53.88,-17.71,-255.09
-4978,809,-11635,-2070,530,-14506,-26.95,-8.71,-33.08,-53.62,-17.47,-133.61,-53.88,-17.71,-255.09
-4976,814,-11641,-2068,535,-14512,-26.96,-8.7,-33.1,-53.62,-17.47,-133.61,-53.88,-17.71,-255.09
-4980,807,-11640,-2072,528,-14511,-26.96,-8.72,-33.09,-53.62,-17.47,-133.61,-53.88,-17.71,-255.09
-4982,806,-11648,-2074,527,-14519,-26.98,-8.72,-33.1,-53.62,-17.47,-133.61,-53.88,-17.71,-255.09
-4978,804,-11654,-2070,525,-14525,-26.98,-8.73,-33.11,-53.62,-17.47,-133.61,-53.88,-17.71,-255.09
-4975,803,-11635,-2067,524,-14506,-26.95,-8.72,-33.09,-54.16,-17.64,-134.28,-54.97,-18.06,-257.78
-4974,808,-11632,-2066,530,-14503,-26.94,-8.71,-33.08,-54.16,-17.64,-134.28,-54.97,-18.06,-257.78
-4972,806,-11632,-2064,528,-14503,-26.94,-8.71,-33.08,-54.16,-17.64,-134.28,-54.97,-18.06,-257.78
-4979,801,-11637,-2071,523,-14508,-26.95,-8.73,-33.08,-54.16,-17.64,-134.28,-54.97,-18.06,-257.78
-4978,801,-11637,-2070,523,-14508,-26.95,-8.73,-33.08,-54.16,-17.64,-134.28,-54.97,-18.06,-257.78
-4978,806,-11636,-2070,528,-14507,-26.96,-8.72,-33.08,-54.16,-17.64,-134.28,-54.97,-18.06,-257.78
-4975,805,-11630,-2067,527,-14501,-26.94,-8.71,-33.08,-54.16,-17.64,-134.28,-54.97,-18.06,-257.78
-4974,809,-11631,-2066,531,-14502,-26.94,-8.7,-33.08,-54.16,-17.64,-134.28,-54.97,-18.06,-257.78
-4975,801,-11642,-2067,523,-14513,-26.96,-8.73,-33.1,-54.7,-17.82,-134.94,-56.06,-18.42,-260.48
-4975,798,-11640,-2067,520,-14511,-26.95,-8.73,-33.1,-54.7,-17.82,-134.94,-56.06,-18.42,-260.48
-4979,808,-11636,-2071,530,-14507,-26.96,-8.71,-33.08,-54.7,-17.82,-134.94,-56.06,-18.42,-260.48
-4975,813,-11635,-2067,535,-14506,-26.96,-8.7,-33.08,-54.7,-17.82,-134.94,-56.06,-18.42,-260.48
-4974,811,-11639,-2066,533,-14510,-26.96,-8.71,-33.09,-54.7,-17.82,-134.94,-56.06,-18.42,-260.48
-4981,809,-11633,-2073,531,-14504,-26.96,-8.71,-33.07,-54.7,-17.82,-134.94,-56.06,-18.42,-260.48
-4983,807,-11627,-2075,529,-14498,-26.95,-8.71,-33.06,-54.7,-17.82,-134.94,-56.06,-18.42,-260.48
-4981,808,-11634,-2073,530,-14505,-26.96,-8.71,-33.08,-54.7,-17.82,-134.94,-56.06,-18.42,-260.48
-4980,813,-11638,-2072,535,-14509,-26.97,-8.7,-33.08,-55.24,-17.99,-135.6,-57.17,-18.78,-263.2
-4977,807,-11634,-2069,529,-14505,-26.95,-8.71,-33.08,-55.24,-17.99,-135.6,-57.17,-18.78,-263.2
-4973,798,-11640,-2065,520,-14511,-26.95,-8.73,-33.1,-55.24,-17.99,-135.6,-57.17,-18.78,-263.2
-4972,798,-11636,-2064,520,-14507,-26.94,-8.73,-33.09,-55.24,-17.99,-135.6,-57.17,-18.78,-263.2
-4980,807,-11637,-2072,529,-14508,-26.96,-8.72,-33.08,-55.24,-17.99,-135.6,-57.17,-18.78,-263.2
-4973,812,-11632,-2065,534,-14503,-26.95,-8.7,-33.08,-55.24,-17.99,-135.6,-57.17,-18.78,-263.2
-4973,816,-11630,-2065,538,-14501,-26.95,-8.69,-33.08,-55.24,-17.99,-135.6,-57.17,-18.78,-263.2
-4974,812,-11632,-2066,534,-14503,-26.95,-8.7,-33.08,-55.24,-17.99,-135.6,-57.17,-18.78,-263.2
-4981,808,-11630,-2073,530,-14501,-26.95,-8.71,-33.07,-55.78,-18.16,-136.26,-58.29,-19.14,-265.93
-4975,809,-11630,-2067,531,-14501,-26.94,-8.71,-33.08,-55.78,-18.16,-136.26,-58.29,-19.14,-265.93
-4979,821,-11637,-2071,542,-14508,-26.97,-8.68,-33.08,-55.78,-18.16,-136.26,-58.29,-19.14,-265.93
-4976,814,-11640,-2068,535,-14511,-26.97,-8.7,-33.09,-55.78,-18.16,-136.26,-58.29,-19.14,-265.93
-4976,812,-11635,-2068,533,-14506,-26.96,-8.7,-33.08,-55.78,-18.16,-136.26,-58.29,-19.14,-265.93
-4977,798,-11642,-2069,520,-14513,-26.96,-8.74,-33.1,-55.78,-18.16,-136.26,-58.29,-19.14,-265.93
-4962,803,-11639,-2054,525,-14510,-26.93,-8.71,-33.12,-55.78,-18.16,-136.26,-58.29,-19.14,-265.93
-4968,811,-11633,-2060,533,-14504,-26.94,-8.7,-33.1,-55.78,-18.16,-136.26,-58.29,-19.14,-265.93
-4970,813,-11637,-2062,535,-14508,-26.95,-8.7,-33.1,-56.32,-18.34,-136.92,-59.41,-19.51,-268.67
-4973,805,-11636,-2065,527,-14507,-26.94,-8.72,-33.09,-56.32,-18.34,-136.92,-59.41,-19.51,-268.67
-4975,807,-11631,-2067,529,-14502,-26.94,-8.71,-33.08,-56.32,-18.34,-136.92,-59.41,-19.51,-268.67
-4974,799,-11627,-2066,521,-14498,-26.92,-8.72,-33.08,-56.32,-18.34,-136.92,-59.41,-19.51,-268.67
-4977,794,-11626,-2069,516,-14497,-26.92,-8.74,-33.07,-56.32,-18.34,-136.92,-59.41,-19.51,-268.67
-4977,799,-11628,-2069,521,-14499,-26.93,-8.73,-33.08,-56.32,-18.34,-136.92,-59.41,-19.51,-268.67
-4978,803,-11637,-2070,525,-14508,-26.95,-8.72,-33.09,-56.32,-18.34,-136.92,-59.41,-19.51,-268.67
-4980,808,-11638,-2072,530,-14509,-26.96,-8.72,-33.08,-56.32,-18.34,-136.92,-59.41,-19.51,-268.67
-4983,807,-11634,-2075,529,-14505,-26.96,-8.72,-33.07,-56.86,-18.51,-137.59,-60.55,-19.88,-271.42
-4986,802,-11633,-2078,524,-14504,-26.96,-8.73,-33.07,-56.86,-18.51,-137.59,-60.55,-19.88,-271.42
-4987,800,-11629,-2079,522,-14500,-26.95,-8.74,-33.06,-56.86,-18.51,-137.59,-60.55,-19.88,-271.42
-4981,810,-11636,-2073,532,-14507,-26.96,-8.71,-33.08,-56.86,-18.51,-137.59,-60.55,-19.88,-271.42
-4977,816,-11637,-2069,538,-14508,-26.97,-8.7,-33.08,-56.86,-18.51,-137.59,-60.55,-19.88,-271.42
-4975,807,-11642,-2067,529,-14513,-26.96,-8.72,-33.1,-56.86,-18.51,-137.59,-60.55,-19.88,-271.42
-4978,808,-11642,-2070,530,-14513,-26.97,-8.72,-33.09,-56.86,-18.51,-137.59,-60.55,-19.88,-271.42
-4970,804,-11634,-2062,526,-14505,-26.94,-8.72,-33.09,-56.86,-18.51,-137.59,-60.55,-19.88,-271.42
-4968,811,-11641,-2060,533,-14512,-26.95,-8.7,-33.11,-57.4,-18.69,-138.25,-61.7,-20.25,-274.19
-4970,806,-11649,-2062,528,-14520,-26.96,-8.72,-33.12,-57.4,-18.69,-138.25,-61.7,-20.25,-274.19
-4973,804,-11652,-2065,526,-14522,-26.97,-8.73,-33.11,-57.4,-18.69,-138.25,-61.7,-20.25,-274.19
-4977,805,-11654,-2069,527,-14524,-26.98,-8.73,-33.11,-57.4,-18.69,-138.25,-61.7,-20.25,-274.19
-4984,805,-11648,-2075,527,-14518,-26.98,-8.73,-33.09,-57.4,-18.69,-138.25,-61.7,-20.25,-274.19
-4988,806,-11641,-2079,528,-14511,-26.98,-8.73,-33.07,-57.4,-18.69,-138.25,-61.7,-20.25,-274.19
-4986,803,-11639,-2077,525,-14509,-26.97,-8.73,-33.07,-57.4,-18.69,-138.25,-61.7,-20.25,-274.19
-4979,805,-11642,-2070,527,-14512,-26.96,-8.73,-33.08,-57.4,-18.69,-138.25,-61.7,-20.25,-274.19
-4977,804,-11644,-2068,526,-14514,-26.96,-8.73,-33.09,-57.94,-18.86,-138.91,-62.86,-20.63,-276.97
-4969,805,-11652,-2060,527,-14522,-26.96,-8.73,-33.12,-57.94,-18.86,-138.91,-62.86,-20.63,-276.97
-4967,805,-11641,-2058,527,-14511,-26.94,-8.72,-33.1,-57.94,-18.86,-138.91,-62.86,-20.63,-276.97
-4970,804,-11641,-2061,526,-14511,-26.95,-8.72,-33.1,-57.94,-18.86,-138.91,-62.86,-20.63,-276.97
-4980,805,-11632,-2071,527,-14502,-26.95,-8.72,-33.07,-57.94,-18.86,-138.91,-62.86,-20.63,-276.97
-4981,802,-11641,-2072,524,-14511,-26.96,-8.74,-33.08,-57.94,-18.86,-138.91,-62.86,-20.63,-276.97
-4982,798,-11638,-2073,520,-14508,-26.95,-8.74,-33.08,-57.94,-18.86,-138.91,-62.86,-20.63,-276.97
-4977,806,-11650,-2068,528,-14520,-26.97,-8.73,-33.1,-57.94,-18.86,-138.91,-62.86,-20.63,-276.97
-4978,811,-11646,-2069,533,-14516,-26.98,-8.72,-33.09,-58.48,-19.04,-139.57,-64.03,-21.01,-279.76
-4982,810,-11651,-2073,532,-14521,-26.99,-8.73,-33.09,-58.48,-19.04,-139.57,-64.03,-21.01,-279.76
-4977,803,-11646,-2068,525,-14516,-26.97,-8.73,-33.09,-58.48,-19.04,-139.57,-64.03,-21.01,-279.76
-4970,792,-11632,-2061,514,-14502,-26.92,-8.75,-33.08,-58.48,-19.04,-139.57,-64.03,-21.01,-279.76
-4973,790,-11632,-2064,512,-14502,-26.92,-8.75,-33.08,-58.48,-19.04,-139.57,-64.03,-21.01,-279.76
-4971,801,-11632,-2062,523,-14502,-26.93,-8.73,-33.08,-58.48,-19.04,-139.57,-64.03,-21.01,-279.76
-4976,803,-11632,-2067,525,-14502,-26.94,-8.73,-33.08,-58.48,-19.04,-139.57,-64.03,-21.01,-279.76
-4977,808,-11637,-2068,530,-14507,-26.95,-8.72,-33.08,-58.48,-19.04,-139.57,-64.03,-21.01,-279.76
-4974,799,-11639,-2065,521,-14509,-26.94,-8.74,-33.09,-59.01,-19.21,-140.24,-65.21,-21.4,-282.57
-4972,797,-11632,-2063,519,-14502,-26.93,-8.74,-33.08,-59.01,-19.21,-140.24,-65.21,-21.4,-282.57
-4972,797,-11640,-2063,519,-14510,-26.94,-8.74,-33.1,-59.01,-19.21,-140.24,-65.21,-21.4,-282.57
-4976,805,-11639,-2067,527,-14509,-26.95,-8.73,-33.09,-59.01,-19.21,-140.24,-65.21,-21.4,-282.57
-4974,809,-11635,-2065,531,-14505,-26.95,-8.72,-33.08,-59.01,-19.21,-140.24,-65.21,-21.4,-282.57
-4972,800,-11630,-2063,522,-14500,-26.93,-8.73,-33.08,-59.01,-19.21,-140.24,-65.21,-21.4,-282.57
-4972,799,-11627,-2063,522,-14497,-26.92,-8.73,-33.07,-59.01,-19.21,-140.24,-65.21,-21.4,-282.57
-4964,808,-11626,-2056,530,-14496,-26.92,-8.71,-33.08,-59.01,-19.21,-140.24,-65.21,-21.4,-282.57
-4970,809,-11633,-2062,531,-14503,-26.94,-8.71,-33.09,-59.55,-19.39,-140.9,-66.4,-21.79,-285.39
-4971,807,-11634,-2063,529,-14504,-26.94,-8.72,-33.09,-59.55,-19.39,-140.9,-66.4,-21.79,-285.39
-4973,808,-11637,-2065,530,-14507,-26.95,-8.72,-33.09,-59.55,-19.39,-140.9,-66.4,-21.79,-285.39
-4976,807,-11639,-2067,529,-14509,-26.95,-8.73,-33.09,-59.55,-19.39,-140.9,-66.4,-21.79,-285.39
-4971,811,-11633,-2063,533,-14503,-26.94,-8.71,-33.08,-59.55,-19.39,-140.9,-66.4,-21.79,-285.39
-4967,806,-11627,-2059,528,-14497,-26.92,-8.71,-33.08,-59.55,-19.39,-140.9,-66.4,-21.79,-285.39
-4977,815,-11631,-2069,537,-14501,-26.95,-8.7,-33.07,-59.55,-19.39,-140.9,-66.4,-21.79,-285.39
-4973,816,-11626,-2065,538,-14496,-26.94,-8.69,-33.07,-59.55,-19.39,-140.9,-66.4,-21.79,-285.39
